neg,neu,pos,compound
0.039,0.862,0.099,0.8625
0.039,0.862,0.099,0.8625
0.042,0.854,0.104,0.9153
0.042,0.854,0.104,0.9153
0.042,0.854,0.104,0.9153
0.033,0.798,0.17,0.9607
0.033,0.798,0.17,0.9607
0.033,0.798,0.17,0.9607
0.0,0.768,0.232,0.9973
0.0,0.768,0.232,0.9973
0.0,0.768,0.232,0.9973
0.019,0.867,0.114,0.9747
0.019,0.867,0.114,0.9747
0.019,0.867,0.114,0.9747
0.0,0.792,0.208,0.9674
0.0,0.792,0.208,0.9674
0.0,0.792,0.208,0.9674
0.0,0.823,0.177,0.875
0.0,0.823,0.177,0.875
0.0,0.823,0.177,0.875
0.047,0.869,0.084,0.5859
0.047,0.869,0.084,0.5859
0.047,0.869,0.084,0.5859
0.109,0.843,0.048,-0.4019
0.109,0.843,0.048,-0.4019
0.109,0.843,0.048,-0.4019
0.007,0.862,0.131,0.9908
0.007,0.862,0.131,0.9908
0.007,0.862,0.131,0.9908
0.0,0.926,0.074,0.7579
0.0,0.926,0.074,0.7579
0.0,0.926,0.074,0.7579
0.044,0.863,0.093,0.9877
0.044,0.863,0.093,0.9877
0.044,0.863,0.093,0.9877
0.025,0.928,0.047,0.5106
0.025,0.928,0.047,0.5106
0.025,0.928,0.047,0.5106
0.014,0.95,0.036,0.5574
0.014,0.95,0.036,0.5574
0.014,0.95,0.036,0.5574
0.014,0.892,0.094,0.9042
0.014,0.892,0.094,0.9042
0.014,0.892,0.094,0.9042
0.01,0.843,0.147,0.9786
0.01,0.843,0.147,0.9786
0.01,0.843,0.147,0.9786
0.261,0.656,0.083,-0.9246
0.261,0.656,0.083,-0.9246
0.261,0.656,0.083,-0.9246
0.065,0.853,0.082,0.4939
0.065,0.853,0.082,0.4939
0.065,0.853,0.082,0.4939
0.064,0.888,0.048,-0.7717
0.064,0.888,0.048,-0.7717
0.064,0.888,0.048,-0.7717
0.049,0.819,0.132,0.9686
0.049,0.819,0.132,0.9686
0.049,0.819,0.132,0.9686
0.056,0.841,0.104,0.8591
0.056,0.841,0.104,0.8591
0.056,0.841,0.104,0.8591
0.022,0.842,0.136,0.9938
0.022,0.842,0.136,0.9938
0.022,0.842,0.136,0.9938
0.015,0.881,0.105,0.9925
0.015,0.881,0.105,0.9925
0.015,0.881,0.105,0.9925
0.045,0.812,0.144,0.9942
0.045,0.812,0.144,0.9942
0.045,0.812,0.144,0.9942
0.218,0.703,0.079,-0.9042
0.218,0.703,0.079,-0.9042
0.218,0.703,0.079,-0.9042
0.309,0.635,0.057,-0.8934
0.309,0.635,0.057,-0.8934
0.309,0.635,0.057,-0.8934
0.0,0.84,0.16,0.9559
0.0,0.84,0.16,0.9559
0.0,0.84,0.16,0.9559
0.084,0.704,0.213,0.975
0.084,0.704,0.213,0.975
0.084,0.704,0.213,0.975
0.0,1.0,0.0,0.0
0.099,0.847,0.054,-0.9231
0.099,0.847,0.054,-0.9231
0.099,0.847,0.054,-0.9231
0.102,0.751,0.148,0.9935
0.102,0.751,0.148,0.9935
0.102,0.751,0.148,0.9935
0.063,0.795,0.142,0.9485
0.063,0.795,0.142,0.9485
0.063,0.795,0.142,0.9485
0.053,0.77,0.177,0.9674
0.053,0.77,0.177,0.9674
0.053,0.77,0.177,0.9674
0.0,0.863,0.137,0.93
0.0,0.863,0.137,0.93
0.0,0.863,0.137,0.93
0.0,0.915,0.085,0.886
0.0,0.915,0.085,0.886
0.0,0.915,0.085,0.886
0.134,0.693,0.173,0.8885
0.134,0.693,0.173,0.8885
0.134,0.693,0.173,0.8885
0.008,0.878,0.114,0.9771
0.008,0.878,0.114,0.9771
0.008,0.878,0.114,0.9771
0.017,0.879,0.104,0.9607
0.017,0.879,0.104,0.9607
0.017,0.879,0.104,0.9607
0.054,0.818,0.127,0.9881
0.054,0.818,0.127,0.9881
0.054,0.818,0.127,0.9881
0.25,0.697,0.052,-0.8591
0.25,0.697,0.052,-0.8591
0.25,0.697,0.052,-0.8591
0.0,0.928,0.072,0.886
0.0,0.928,0.072,0.886
0.0,0.928,0.072,0.886
0.363,0.592,0.044,-0.9565
0.363,0.592,0.044,-0.9565
0.363,0.592,0.044,-0.9565
0.266,0.669,0.065,-0.802
0.266,0.669,0.065,-0.802
0.266,0.669,0.065,-0.802
0.064,0.805,0.13,0.8934
0.064,0.805,0.13,0.8934
0.064,0.805,0.13,0.8934
0.0,0.903,0.097,0.9538
0.0,0.903,0.097,0.9538
0.0,0.903,0.097,0.9538
0.0,0.883,0.117,0.9618
0.0,0.883,0.117,0.9618
0.0,0.883,0.117,0.9618
0.0,0.914,0.086,0.8779
0.0,0.914,0.086,0.8779
0.0,0.914,0.086,0.8779
0.061,0.911,0.028,-0.8126
0.061,0.911,0.028,-0.8126
0.061,0.911,0.028,-0.8126
0.413,0.587,0.0,-0.9552
0.413,0.587,0.0,-0.9552
0.413,0.587,0.0,-0.9552
0.013,0.895,0.093,0.9432
0.013,0.895,0.093,0.9432
0.013,0.895,0.093,0.9432
0.034,0.929,0.038,0.1779
0.034,0.929,0.038,0.1779
0.034,0.929,0.038,0.1779
0.343,0.611,0.046,-0.9468
0.343,0.611,0.046,-0.9468
0.343,0.611,0.046,-0.9468
0.029,0.872,0.098,0.8625
0.029,0.872,0.098,0.8625
0.029,0.872,0.098,0.8625
0.005,0.815,0.18,0.997
0.005,0.815,0.18,0.997
0.005,0.815,0.18,0.997
0.0,0.949,0.051,0.5859
0.0,0.949,0.051,0.5859
0.0,0.949,0.051,0.5859
0.026,0.861,0.113,0.9922
0.026,0.861,0.113,0.9922
0.026,0.861,0.113,0.9922
0.0,0.828,0.172,0.9517
0.0,0.828,0.172,0.9517
0.0,0.828,0.172,0.9517
0.085,0.851,0.064,-0.5574
0.085,0.851,0.064,-0.5574
0.085,0.851,0.064,-0.5574
0.072,0.882,0.046,-0.4767
0.072,0.882,0.046,-0.4767
0.072,0.882,0.046,-0.4767
0.02,0.9,0.08,0.9601
0.02,0.9,0.08,0.9601
0.02,0.9,0.08,0.9601
0.025,0.847,0.128,0.8126
0.025,0.847,0.128,0.8126
0.025,0.847,0.128,0.8126
0.024,0.811,0.165,0.987
0.024,0.811,0.165,0.987
0.024,0.811,0.165,0.987
0.041,0.899,0.061,0.5267
0.041,0.899,0.061,0.5267
0.041,0.899,0.061,0.5267
0.057,0.879,0.064,0.128
0.057,0.879,0.064,0.128
0.057,0.879,0.064,0.128
0.033,0.779,0.188,0.998
0.033,0.779,0.188,0.998
0.033,0.779,0.188,0.998
0.012,0.903,0.085,0.9451
0.068,0.81,0.122,0.9794
0.068,0.81,0.122,0.9794
0.068,0.81,0.122,0.9794
0.05,0.756,0.194,0.9982
0.05,0.756,0.194,0.9982
0.05,0.756,0.194,0.9982
0.08,0.749,0.171,0.9825
0.08,0.749,0.171,0.9825
0.08,0.749,0.171,0.9825
0.04,0.785,0.175,0.9975
0.04,0.785,0.175,0.9975
0.04,0.785,0.175,0.9975
0.047,0.841,0.112,0.7506
0.047,0.841,0.112,0.7506
0.047,0.841,0.112,0.7506
0.045,0.776,0.179,0.9349
0.045,0.776,0.179,0.9349
0.045,0.776,0.179,0.9349
0.039,0.872,0.089,0.6808
0.039,0.872,0.089,0.6808
0.039,0.872,0.089,0.6808
0.0,0.884,0.116,0.8442
0.0,0.884,0.116,0.8442
0.0,0.884,0.116,0.8442
0.0,0.936,0.064,0.7964
0.0,0.936,0.064,0.7964
0.0,0.936,0.064,0.7964
0.01,0.924,0.066,0.8658
0.01,0.924,0.066,0.8658
0.01,0.924,0.066,0.8658
0.0,0.715,0.285,0.9858
0.0,0.715,0.285,0.9858
0.0,0.715,0.285,0.9858
0.068,0.874,0.058,-0.765
0.068,0.874,0.058,-0.765
0.068,0.874,0.058,-0.765
0.059,0.897,0.044,-0.0516
0.059,0.897,0.044,-0.0516
0.059,0.897,0.044,-0.0516
0.0,0.896,0.104,0.8625
0.0,0.896,0.104,0.8625
0.043,0.861,0.095,0.926
0.043,0.861,0.095,0.926
0.043,0.861,0.095,0.926
0.007,0.867,0.126,0.9834
0.007,0.867,0.126,0.9834
0.007,0.867,0.126,0.9834
0.037,0.881,0.082,0.93
0.037,0.881,0.082,0.93
0.037,0.881,0.082,0.93
0.053,0.908,0.039,-0.0516
0.053,0.908,0.039,-0.0516
0.053,0.908,0.039,-0.0516
0.0,0.897,0.103,0.9648
0.0,0.897,0.103,0.9648
0.0,0.897,0.103,0.9648
0.027,0.877,0.096,0.9371
0.027,0.877,0.096,0.9371
0.027,0.877,0.096,0.9371
0.0,0.912,0.088,0.8176
0.0,0.912,0.088,0.8176
0.0,0.912,0.088,0.8176
0.0,0.888,0.112,0.9565
0.0,0.872,0.128,0.9883
0.0,0.872,0.128,0.9883
0.0,0.872,0.128,0.9883
0.008,0.899,0.092,0.9929
0.008,0.899,0.092,0.9929
0.008,0.899,0.092,0.9929
0.008,0.893,0.098,0.9919
0.008,0.893,0.098,0.9919
0.008,0.893,0.098,0.9919
0.017,0.88,0.103,0.9951
0.017,0.88,0.103,0.9951
0.017,0.88,0.103,0.9951
0.008,0.906,0.087,0.9691
0.008,0.906,0.087,0.9691
0.008,0.906,0.087,0.9691
0.004,0.913,0.083,0.9885
0.004,0.897,0.098,0.9878
0.004,0.897,0.098,0.9878
0.004,0.897,0.098,0.9878
0.014,0.922,0.064,0.8126
0.014,0.922,0.064,0.8126
0.014,0.922,0.064,0.8126
0.035,0.847,0.118,0.9062
0.084,0.831,0.084,0.0
0.084,0.831,0.084,0.0
0.084,0.831,0.084,0.0
0.0,0.952,0.048,0.7906
0.0,0.952,0.048,0.7906
0.0,0.952,0.048,0.7906
0.051,0.86,0.088,0.6808
0.051,0.86,0.088,0.6808
0.051,0.86,0.088,0.6808
0.048,0.888,0.064,0.3612
0.048,0.888,0.064,0.3612
0.048,0.888,0.064,0.3612
0.043,0.918,0.04,0.128
0.043,0.918,0.04,0.128
0.043,0.918,0.04,0.128
0.036,0.852,0.112,0.9761
0.036,0.852,0.112,0.9761
0.036,0.852,0.112,0.9761
0.064,0.761,0.175,0.9911
0.064,0.761,0.175,0.9911
0.064,0.761,0.175,0.9911
0.029,0.823,0.148,0.9963
0.029,0.823,0.148,0.9963
0.029,0.823,0.148,0.9963
0.041,0.821,0.138,0.9941
0.041,0.821,0.138,0.9941
0.041,0.821,0.138,0.9941
0.068,0.759,0.173,0.9965
0.068,0.759,0.173,0.9965
0.068,0.759,0.173,0.9965
0.067,0.89,0.043,-0.8176
0.067,0.89,0.043,-0.8176
0.067,0.89,0.043,-0.8176
0.069,0.863,0.068,0.1027
0.069,0.863,0.068,0.1027
0.069,0.863,0.068,0.1027
0.0,0.862,0.138,0.9169
0.0,0.862,0.138,0.9169
0.0,0.862,0.138,0.9169
0.08,0.778,0.142,0.8074
0.08,0.778,0.142,0.8074
0.08,0.778,0.142,0.8074
0.103,0.804,0.093,0.3182
0.103,0.804,0.093,0.3182
0.103,0.804,0.093,0.3182
0.042,0.856,0.102,0.7964
0.042,0.856,0.102,0.7964
0.042,0.856,0.102,0.7964
0.0,0.837,0.163,0.9887
0.0,0.837,0.163,0.9887
0.0,0.837,0.163,0.9887
0.0,0.873,0.127,0.872
0.0,0.873,0.127,0.872
0.0,0.873,0.127,0.872
0.218,0.65,0.132,-0.9648
0.218,0.65,0.132,-0.9648
0.218,0.65,0.132,-0.9648
0.048,0.836,0.115,0.9287
0.048,0.836,0.115,0.9287
0.048,0.836,0.115,0.9287
0.036,0.865,0.099,0.7964
0.036,0.865,0.099,0.7964
0.036,0.865,0.099,0.7964
0.0,0.973,0.027,0.6808
0.0,0.973,0.027,0.6808
0.0,0.973,0.027,0.6808
0.049,0.875,0.076,0.7906
0.049,0.875,0.076,0.7906
0.049,0.875,0.076,0.7906
0.0,0.943,0.057,0.7003
0.0,0.943,0.057,0.7003
0.0,0.943,0.057,0.7003
0.01,0.933,0.057,0.93
0.01,0.933,0.057,0.93
0.01,0.933,0.057,0.93
0.0,0.907,0.093,0.9118
0.0,0.907,0.093,0.9118
0.0,0.907,0.093,0.9118
0.0,0.899,0.101,0.8979
0.0,0.899,0.101,0.8979
0.0,0.899,0.101,0.8979
0.059,0.811,0.13,0.9628
0.059,0.811,0.13,0.9628
0.059,0.811,0.13,0.9628
0.055,0.884,0.061,-0.0516
0.055,0.884,0.061,-0.0516
0.055,0.884,0.061,-0.0516
0.0,0.857,0.143,0.9638
0.0,0.857,0.143,0.9638
0.0,0.857,0.143,0.9638
0.047,0.905,0.048,-0.2023
0.047,0.905,0.048,-0.2023
0.047,0.905,0.048,-0.2023
0.0,0.863,0.137,0.9652
0.0,0.863,0.137,0.9652
0.0,0.863,0.137,0.9652
0.029,0.805,0.165,0.9716
0.029,0.805,0.165,0.9716
0.029,0.805,0.165,0.9716
0.197,0.723,0.08,-0.9776
0.197,0.723,0.08,-0.9776
0.197,0.723,0.08,-0.9776
0.0,0.787,0.213,0.9894
0.0,0.787,0.213,0.9894
0.0,0.787,0.213,0.9894
0.081,0.832,0.087,-0.1531
0.081,0.832,0.087,-0.1531
0.081,0.832,0.087,-0.1531
0.041,0.895,0.064,0.1531
0.041,0.895,0.064,0.1531
0.041,0.895,0.064,0.1531
0.059,0.836,0.105,0.9201
0.059,0.836,0.105,0.9201
0.059,0.836,0.105,0.9201
0.019,0.752,0.229,0.9975
0.019,0.752,0.229,0.9975
0.019,0.752,0.229,0.9975
0.104,0.75,0.145,0.891
0.104,0.75,0.145,0.891
0.104,0.75,0.145,0.891
0.022,0.892,0.086,0.7964
0.022,0.892,0.086,0.7964
0.022,0.892,0.086,0.7964
0.0,0.805,0.195,0.9932
0.0,0.805,0.195,0.9932
0.0,0.805,0.195,0.9932
0.025,0.829,0.146,0.9965
0.0,0.812,0.188,0.9853
0.0,0.812,0.188,0.9853
0.0,0.812,0.188,0.9853
0.0,0.8,0.2,0.9887
0.0,0.8,0.2,0.9887
0.0,0.8,0.2,0.9887
0.036,0.802,0.162,0.9964
0.036,0.802,0.162,0.9964
0.036,0.802,0.162,0.9964
0.041,0.906,0.053,0.5859
0.041,0.906,0.053,0.5859
0.041,0.906,0.053,0.5859
0.048,0.874,0.077,0.5267
0.048,0.874,0.077,0.5267
0.048,0.874,0.077,0.5267
0.032,0.897,0.071,0.9842
0.032,0.897,0.071,0.9842
0.032,0.897,0.071,0.9842
0.072,0.861,0.067,-0.4019
0.072,0.861,0.067,-0.4019
0.072,0.861,0.067,-0.4019
0.033,0.831,0.136,0.8519
0.033,0.831,0.136,0.8519
0.033,0.831,0.136,0.8519
0.018,0.894,0.088,0.9907
0.018,0.894,0.088,0.9907
0.018,0.894,0.088,0.9907
0.033,0.85,0.117,0.8885
0.033,0.85,0.117,0.8885
0.033,0.85,0.117,0.8885
0.011,0.919,0.07,0.9042
0.011,0.919,0.07,0.9042
0.011,0.919,0.07,0.9042
0.018,0.875,0.107,0.9914
0.018,0.875,0.107,0.9914
0.018,0.875,0.107,0.9914
0.049,0.691,0.261,0.9896
0.049,0.691,0.261,0.9896
0.049,0.691,0.261,0.9896
0.0,0.96,0.04,0.5106
0.0,0.96,0.04,0.5106
0.0,0.96,0.04,0.5106
0.046,0.842,0.112,0.8555
0.046,0.842,0.112,0.8555
0.046,0.842,0.112,0.8555
0.0,0.963,0.037,0.5574
0.0,0.963,0.037,0.5574
0.0,0.963,0.037,0.5574
0.0,0.873,0.127,0.7003
0.0,0.873,0.127,0.7003
0.0,0.873,0.127,0.7003
0.019,0.826,0.155,0.93
0.019,0.826,0.155,0.93
0.019,0.826,0.155,0.93
0.024,0.849,0.128,0.9451
0.024,0.849,0.128,0.9451
0.024,0.849,0.128,0.9451
0.0,0.884,0.116,0.9081
0.0,0.884,0.116,0.9081
0.0,0.884,0.116,0.9081
0.0,0.8,0.2,0.9887
0.0,0.8,0.2,0.9887
0.0,0.8,0.2,0.9887
0.189,0.718,0.094,-0.9686
0.189,0.718,0.094,-0.9686
0.189,0.718,0.094,-0.9686
0.021,0.868,0.111,0.8625
0.021,0.868,0.111,0.8625
0.021,0.868,0.111,0.8625
0.018,0.884,0.097,0.9468
0.018,0.884,0.097,0.9468
0.018,0.884,0.097,0.9468
0.0,0.861,0.139,0.9712
0.0,0.861,0.139,0.9712
0.0,0.861,0.139,0.9712
0.0,0.925,0.075,0.8625
0.0,0.925,0.075,0.8625
0.0,0.925,0.075,0.8625
0.0,0.901,0.099,0.9531
0.0,0.901,0.099,0.9531
0.0,0.901,0.099,0.9531
0.026,0.896,0.079,0.891
0.026,0.896,0.079,0.891
0.026,0.896,0.079,0.891
0.013,0.901,0.087,0.836
0.013,0.901,0.087,0.836
0.013,0.901,0.087,0.836
0.0,0.866,0.134,0.9231
0.0,0.866,0.134,0.9231
0.0,0.866,0.134,0.9231
0.078,0.812,0.11,0.5994
0.078,0.812,0.11,0.5994
0.078,0.812,0.11,0.5994
0.0,0.966,0.034,0.743
0.0,0.966,0.034,0.743
0.0,0.966,0.034,0.743
0.02,0.927,0.053,0.7269
0.02,0.927,0.053,0.7269
0.02,0.927,0.053,0.7269
0.023,0.895,0.083,0.9022
0.023,0.895,0.083,0.9022
0.023,0.895,0.083,0.9022
0.028,0.783,0.189,0.9423
0.028,0.783,0.189,0.9423
0.028,0.783,0.189,0.9423
0.081,0.843,0.077,-0.2732
0.081,0.843,0.077,-0.2732
0.081,0.843,0.077,-0.2732
0.01,0.891,0.099,0.9712
0.01,0.891,0.099,0.9712
0.01,0.891,0.099,0.9712
0.043,0.815,0.142,0.981
0.043,0.815,0.142,0.981
0.043,0.815,0.142,0.981
0.042,0.835,0.123,0.9231
0.042,0.835,0.123,0.9231
0.042,0.835,0.123,0.9231
0.057,0.771,0.172,0.9628
0.057,0.771,0.172,0.9628
0.057,0.771,0.172,0.9628
0.053,0.897,0.05,-0.25
0.053,0.897,0.05,-0.25
0.053,0.897,0.05,-0.25
0.049,0.856,0.095,0.6705
0.049,0.856,0.095,0.6705
0.025,0.853,0.122,0.9638
0.025,0.853,0.122,0.9638
0.07,0.834,0.096,0.7579
0.07,0.834,0.096,0.7579
0.0,0.894,0.106,0.8126
0.0,0.894,0.106,0.8126
0.0,0.896,0.104,0.8126
0.0,0.896,0.104,0.8126
0.089,0.729,0.182,0.9794
0.089,0.729,0.182,0.9794
0.023,0.81,0.167,0.995
0.023,0.81,0.167,0.995
0.021,0.819,0.16,0.9914
0.021,0.819,0.16,0.9914
0.009,0.878,0.113,0.9423
0.009,0.878,0.113,0.9423
0.067,0.753,0.18,0.9042
0.067,0.753,0.18,0.9042
0.0,0.935,0.065,0.7184
0.0,0.935,0.065,0.7184
0.096,0.753,0.151,0.765
0.096,0.753,0.151,0.765
0.016,0.897,0.088,0.7845
0.016,0.897,0.088,0.7845
0.034,0.774,0.191,0.996
0.034,0.774,0.191,0.996
0.083,0.817,0.1,0.3818
0.083,0.817,0.1,0.3818
0.063,0.808,0.129,0.9799
0.063,0.808,0.129,0.9799
0.111,0.84,0.049,-0.6249
0.111,0.84,0.049,-0.6249
0.0,0.938,0.062,0.891
0.0,0.938,0.062,0.891
0.0,0.869,0.131,0.959
0.0,0.869,0.131,0.959
0.0,0.907,0.093,0.9716
0.0,0.907,0.093,0.9716
0.0,0.884,0.116,0.9403
0.0,0.884,0.116,0.9403
0.0,0.884,0.116,0.9735
0.0,0.884,0.116,0.9735
0.105,0.813,0.082,-0.3182
0.105,0.813,0.082,-0.3182
0.081,0.836,0.083,-0.1531
0.081,0.836,0.083,-0.1531
0.0,0.959,0.041,0.743
0.0,0.959,0.041,0.743
0.021,0.954,0.025,0.0772
0.021,0.954,0.025,0.0772
0.051,0.926,0.023,-0.8074
0.051,0.926,0.023,-0.8074
0.128,0.765,0.107,-0.9485
0.128,0.765,0.107,-0.9485
0.084,0.76,0.156,0.9552
0.084,0.76,0.156,0.9552
0.053,0.93,0.017,-0.9451
0.053,0.93,0.017,-0.9451
0.295,0.69,0.016,-0.9928
0.295,0.69,0.016,-0.9928
0.023,0.844,0.133,0.9818
0.023,0.844,0.133,0.9818
0.0,0.908,0.092,0.8176
0.0,0.908,0.092,0.8176
0.0,0.881,0.119,0.9042
0.0,0.881,0.119,0.9042
0.0,0.893,0.107,0.8126
0.0,0.893,0.107,0.8126
0.0,0.893,0.107,0.8126
0.0,0.893,0.107,0.8126
0.0,0.89,0.11,0.8126
0.0,0.89,0.11,0.8126
0.051,0.864,0.086,0.4767
0.051,0.864,0.086,0.4767
0.01,0.878,0.113,0.9923
0.01,0.878,0.113,0.9923
0.0,0.945,0.055,0.9423
0.0,0.945,0.055,0.9423
0.091,0.789,0.119,0.8316
0.091,0.789,0.119,0.8316
0.011,0.847,0.142,0.9853
0.011,0.847,0.142,0.9853
0.0,0.857,0.143,0.9776
0.0,0.857,0.143,0.9776
0.051,0.812,0.137,0.9935
0.051,0.812,0.137,0.9935
0.073,0.814,0.113,0.7351
0.073,0.814,0.113,0.7351
0.129,0.792,0.079,-0.5106
0.129,0.792,0.079,-0.5106
0.09,0.844,0.066,-0.8689
0.09,0.844,0.066,-0.8689
0.017,0.813,0.171,0.9939
0.017,0.813,0.171,0.9939
0.0,0.95,0.05,0.7351
0.0,0.95,0.05,0.7351
0.025,0.829,0.146,0.9081
0.025,0.829,0.146,0.9081
0.167,0.766,0.067,-0.9698
0.167,0.766,0.067,-0.9698
0.109,0.847,0.043,-0.8271
0.109,0.847,0.043,-0.8271
0.0,0.916,0.084,0.8074
0.0,0.916,0.084,0.8074
0.037,0.766,0.197,0.9919
0.037,0.766,0.197,0.9919
0.0,0.892,0.108,0.7783
0.0,0.892,0.108,0.7783
0.131,0.834,0.034,-0.8519
0.131,0.834,0.034,-0.8519
0.068,0.893,0.039,-0.3612
0.068,0.893,0.039,-0.3612
0.01,0.867,0.123,0.9493
0.01,0.867,0.123,0.9493
0.0,0.927,0.073,0.743
0.0,0.927,0.073,0.743
0.095,0.87,0.035,-0.9517
0.095,0.87,0.035,-0.9517
0.067,0.816,0.117,0.9485
0.067,0.816,0.117,0.9485
0.029,0.831,0.14,0.9941
0.029,0.831,0.14,0.9941
0.0,0.833,0.167,0.9468
0.0,0.833,0.167,0.9468
0.0,0.816,0.184,0.9705
0.0,0.816,0.184,0.9705
0.057,0.796,0.147,0.9933
0.057,0.796,0.147,0.9933
0.227,0.705,0.068,-0.9854
0.227,0.705,0.068,-0.9854
0.03,0.838,0.132,0.9231
0.03,0.838,0.132,0.9231
0.057,0.854,0.09,0.891
0.057,0.854,0.09,0.891
0.0,0.891,0.109,0.9001
0.0,0.891,0.109,0.9001
0.011,0.847,0.142,0.9862
0.011,0.847,0.142,0.9862
0.0,0.916,0.084,0.9723
0.0,0.916,0.084,0.9723
0.023,0.883,0.094,0.8885
0.023,0.883,0.094,0.8885
0.038,0.941,0.022,-0.3612
0.038,0.941,0.022,-0.3612
0.052,0.908,0.04,-0.5719
0.052,0.908,0.04,-0.5719
0.0,0.906,0.094,0.9001
0.0,0.906,0.094,0.9001
0.043,0.834,0.124,0.9839
0.043,0.834,0.124,0.9839
0.026,0.923,0.051,0.8934
0.026,0.923,0.051,0.8934
0.018,0.9,0.082,0.9939
0.018,0.9,0.082,0.9939
0.027,0.921,0.052,0.7351
0.027,0.921,0.052,0.7351
0.044,0.815,0.141,0.994
0.011,0.807,0.181,0.9981
0.011,0.807,0.181,0.9981
0.026,0.819,0.155,0.9967
0.026,0.819,0.155,0.9967
0.026,0.879,0.095,0.91
0.026,0.879,0.095,0.91
0.025,0.826,0.149,0.9887
0.025,0.826,0.149,0.9887
0.0,0.871,0.129,0.9169
0.0,0.871,0.129,0.9169
0.012,0.909,0.078,0.9584
0.012,0.909,0.078,0.9584
0.1,0.829,0.071,-0.8813
0.1,0.829,0.071,-0.8813
0.016,0.837,0.147,0.9648
0.016,0.837,0.147,0.9648
0.0,0.888,0.112,0.886
0.0,0.888,0.112,0.886
0.0,0.809,0.191,0.9906
0.0,0.809,0.191,0.9906
0.122,0.768,0.11,0.128
0.122,0.768,0.11,0.128
0.114,0.747,0.139,0.9442
0.114,0.747,0.139,0.9442
0.013,0.942,0.044,0.8957
0.013,0.942,0.044,0.8957
0.032,0.867,0.101,0.9808
0.032,0.867,0.101,0.9808
0.0,0.901,0.099,0.5267
0.0,0.901,0.099,0.5267
0.087,0.769,0.144,0.9217
0.087,0.769,0.144,0.9217
0.014,0.887,0.099,0.9423
0.014,0.887,0.099,0.9423
0.021,0.834,0.144,0.9947
0.021,0.834,0.144,0.9947
0.0,0.818,0.182,0.9885
0.0,0.818,0.182,0.9885
0.051,0.836,0.112,0.9903
0.051,0.836,0.112,0.9903
0.044,0.877,0.079,0.7717
0.044,0.877,0.079,0.7717
0.098,0.757,0.145,0.9816
0.098,0.757,0.145,0.9816
0.044,0.882,0.074,0.5267
0.044,0.882,0.074,0.5267
0.0,0.91,0.09,0.9118
0.0,0.91,0.09,0.9118
0.045,0.752,0.204,0.9996
0.045,0.752,0.204,0.9996
0.054,0.823,0.123,0.9881
0.054,0.823,0.123,0.9881
0.0,0.795,0.205,0.9887
0.0,0.795,0.205,0.9887
0.022,0.826,0.152,0.9794
0.022,0.826,0.152,0.9794
0.006,0.85,0.144,0.9735
0.006,0.85,0.144,0.9735
0.025,0.843,0.132,0.9842
0.025,0.843,0.132,0.9842
0.052,0.836,0.111,0.8834
0.052,0.836,0.111,0.8834
0.0,0.881,0.119,0.891
0.0,0.881,0.119,0.891
0.294,0.652,0.054,-0.9888
0.294,0.652,0.054,-0.9888
0.1,0.832,0.069,-0.7906
0.1,0.832,0.069,-0.7906
0.0,0.853,0.147,0.9844
0.0,0.853,0.147,0.9844
0.0,0.808,0.192,0.9885
0.0,0.808,0.192,0.9885
0.056,0.859,0.085,0.821
0.056,0.859,0.085,0.821
0.013,0.854,0.133,0.9909
0.013,0.854,0.133,0.9909
0.017,0.876,0.106,0.9872
0.017,0.876,0.106,0.9872
0.0,0.93,0.07,0.836
0.0,0.93,0.07,0.836
0.037,0.828,0.135,0.9854
0.037,0.828,0.135,0.9854
0.034,0.842,0.124,0.9794
0.034,0.842,0.124,0.9794
0.022,0.894,0.084,0.9806
0.022,0.894,0.084,0.9806
0.011,0.89,0.099,0.9821
0.011,0.89,0.099,0.9821
0.046,0.879,0.075,0.4404
0.046,0.879,0.075,0.4404
0.021,0.761,0.218,0.9978
0.021,0.761,0.218,0.9978
0.007,0.871,0.122,0.9908
0.007,0.871,0.122,0.9908
0.021,0.933,0.047,0.3612
0.021,0.933,0.047,0.3612
0.265,0.638,0.098,-0.9796
0.265,0.638,0.098,-0.9796
0.048,0.842,0.11,0.9769
0.048,0.842,0.11,0.9769
0.055,0.784,0.161,0.9959
0.055,0.784,0.161,0.9959
0.008,0.795,0.197,0.9958
0.008,0.795,0.197,0.9958
0.059,0.78,0.161,0.9933
0.059,0.78,0.161,0.9933
0.0,0.795,0.205,0.9887
0.0,0.795,0.205,0.9887
0.005,0.884,0.111,0.9888
0.005,0.884,0.111,0.9888
0.047,0.915,0.038,-0.3612
0.047,0.915,0.038,-0.3612
0.065,0.858,0.077,0.4767
0.065,0.858,0.077,0.4767
0.047,0.835,0.118,0.9761
0.047,0.835,0.118,0.9761
0.01,0.828,0.162,0.9934
0.01,0.828,0.162,0.9934
0.135,0.823,0.042,-0.9799
0.135,0.823,0.042,-0.9799
0.083,0.881,0.035,-0.9705
0.083,0.881,0.035,-0.9705
0.024,0.742,0.234,0.9977
0.024,0.742,0.234,0.9977
0.0,0.947,0.053,0.7964
0.0,0.947,0.053,0.7964
0.0,0.916,0.084,0.5106
0.0,0.916,0.084,0.5106
0.048,0.899,0.054,-0.1531
0.048,0.899,0.054,-0.1531
0.027,0.925,0.048,0.5267
0.027,0.925,0.048,0.5267
0.024,0.79,0.186,0.9923
